Label,Total_Energy_kWh,Holiday
2020/7/29-14,7.630000000000001,False
2020/8/10-12,5.78,False
2020/8/10-13,5.390000000000001,False
2020/8/4-9,6.2,False
2020/7/20-15,5.49,False
2020/7/20-16,4.32,False
2020/7/17-7,3.8200000000000003,False
2020/7/17-8,4.57,False
2020/7/17-9,7.390000000000001,False
2020/7/17-10,5.77,False
2020/7/12-21,1.91,True
2020/7/13-7,2.99,False
2020/7/13-8,5.44,False
2020/7/13-9,5.44,False
2020/7/13-10,6.5,False
2020/7/13-11,3.9299999999999997,False
2020/7/13-12,3.79,False
2020/7/13-15,2.73,False
2020/7/13-16,3.44,False
2020/7/13-17,7.869999999999999,False
2020/7/13-18,3.6999999999999997,False
2020/7/13-19,0.43,False
2020/7/14-6,8.74,False
2020/7/14-7,17.66,False
2020/7/14-8,15.86,False
2020/7/14-9,6.369999999999999,False
2020/7/14-10,6.68,False
2020/7/14-11,10.010000000000002,False
2020/7/14-12,12.54,False
2020/7/14-13,7.65,False
2020/7/14-14,3.91,False
2020/7/14-16,7.569999999999999,False
2020/7/14-17,7.17,False
2020/7/15-6,5.23,False
2020/7/15-7,10.46,False
2020/7/15-8,6.31,False
2020/7/15-9,6.31,False
2020/7/15-10,8.84,False
2020/7/15-11,8.870000000000001,False
2020/7/15-12,3.21,False
2020/7/15-13,0.8,False
2020/7/15-14,0.61,False
2020/7/15-15,4.05,False
2020/7/15-18,2.67,False
2020/7/15-19,5.14,False
2020/7/16-6,2.14,False
2020/7/16-7,7.34,False
2020/7/16-8,5.91,False
2020/7/16-9,6.35,False
2020/7/16-10,5.51,False
2020/7/16-11,7.01,False
2020/7/16-13,1.52,False
2020/7/16-14,7.73,False
2020/7/16-15,2.42,False
2020/7/16-16,0.22,False
2020/7/16-17,4.43,False
2020/7/16-18,7.300000000000001,False
2020/7/16-19,7.26,False
2020/7/16-20,3.01,False
2020/7/17-6,4.46,False
2020/7/24-7,20.32,False
2020/7/24-8,15.6,False
2020/7/24-9,8.21,False
2020/7/24-10,3.9,False
2020/7/24-11,3.5300000000000002,False
2020/8/7-7,4.85,False
2020/8/7-8,6.3,False
2020/8/7-9,6.3,False
2020/8/7-10,4.71,False
2020/7/29-15,10.120000000000001,False
2020/7/29-16,10.53,False
2020/7/24-12,8.11,False
2020/7/24-13,17.94,False
2020/7/24-14,11.17,False
2020/7/24-15,1.7000000000000002,False
2020/7/20-20,1.18,False
2020/7/20-21,1.14,False
2020/7/17-11,12.5,False
2020/7/17-12,14.85,False
2020/8/4-10,8.190000000000001,False
2020/8/7-11,7.92,False
2020/8/7-12,16.03,False
2020/8/7-13,15.57,False
2020/8/7-14,5.869999999999999,False
2020/8/7-15,4.93,False
2020/8/7-16,4.6,False
2020/7/21-7,3.28,False
2020/7/21-8,5.05,False
2020/7/21-9,5.05,False
2020/7/21-10,8.51,False
2020/8/10-14,4.11,False
2020/8/10-15,7.75,False
2020/8/10-16,6.18,False
2020/8/10-17,10.31,False
2020/8/10-18,10.66,False
2020/8/10-19,1.13,False
2020/8/4-11,4.95,False
2020/8/4-12,8.0,False
2020/8/4-13,16.86,False
2020/8/4-14,15.65,False
2020/8/4-15,11.719999999999999,False
2020/8/4-16,10.87,False
2020/8/4-17,5.800000000000001,False
2020/8/4-18,7.970000000000001,False
2020/8/4-19,7.92,False
2020/8/4-20,6.55,False
2020/8/4-21,5.43,False
2020/8/5-6,3.77,False
2020/8/5-7,5.12,False
2020/8/5-8,1.19,False
2020/8/5-9,5.03,False
2020/8/5-10,10.78,False
2020/8/5-11,11.83,False
2020/8/5-12,5.59,False
2020/8/5-13,2.74,False
2020/8/5-14,7.12,False
2020/8/6-7,0.73,False
2020/8/6-8,2.41,False
2020/8/6-9,4.46,False
2020/8/6-10,5.59,False
2020/8/6-11,7.56,False
2020/8/6-12,6.76,False
2020/8/6-13,8.27,False
2020/8/6-14,1.56,False
2020/8/6-15,4.77,False
2020/8/6-16,16.02,False
2020/8/6-17,10.2,False
2020/8/6-18,7.51,False
2020/8/6-19,6.4,False
2020/8/6-20,5.88,False
2020/8/6-21,8.43,False
2020/8/6-22,5.49,False
2020/8/6-23,5.49,False
2020/7/21-11,4.84,False
2020/7/24-16,11.8,False
2020/7/21-12,6.7,False
2020/7/21-13,13.96,False
2020/7/21-14,18.169999999999998,False
2020/7/29-17,3.37,False
2020/7/29-18,7.250000000000001,False
2020/7/21-15,12.04,False
2020/7/21-16,11.41,False
2020/7/21-17,12.73,False
2020/7/21-18,8.780000000000001,False
2020/8/11-7,5.7299999999999995,False
2020/8/11-8,7.85,False
2020/8/11-9,10.01,False
2020/8/11-10,4.46,False
2020/7/24-17,4.59,False
2020/7/24-18,4.47,False
2020/7/29-19,14.23,False
2020/8/7-17,11.54,False
2020/7/24-19,2.71,False
2020/7/24-20,5.41,False
2020/7/24-21,5.41,False
2020/7/24-22,5.41,False
2020/7/24-23,5.41,False
2020/7/29-20,8.280000000000001,False
2020/7/29-21,5.48,False
2020/7/29-22,5.48,False
2020/7/29-23,5.48,False
2020/7/30-6,1.4100000000000001,False
2020/7/30-7,11.100000000000001,False
2020/7/30-8,9.120000000000001,False
2020/7/30-9,4.16,False
2020/7/30-10,4.68,False
2020/7/30-11,12.02,False
2020/7/30-12,12.02,False
2020/7/30-13,15.63,False
2020/7/30-14,11.77,False
2020/7/30-15,0.41,False
2020/7/30-16,11.23,False
2020/7/30-17,3.25,False
2020/7/31-7,9.469999999999999,False
2020/7/31-8,10.79,False
2020/7/31-9,11.89,False
2020/7/31-10,10.780000000000001,False
2020/7/31-11,3.12,False
2020/7/31-12,5.02,False
2020/7/31-13,5.15,False
2020/7/31-14,0.85,False
2020/7/31-15,1.57,False
2020/7/31-16,1.44,False
2020/7/31-18,0.24,False
2020/7/31-19,2.03,False
2020/7/31-20,4.8,False
2020/7/31-21,9.059999999999999,False
2020/7/31-22,2.5300000000000002,False
2020/8/1-7,4.3,False
2020/8/1-8,9.33,False
2020/8/1-9,11.23,False
2020/8/1-10,9.27,False
2020/8/1-17,2.88,False
2020/8/1-18,9.459999999999999,False
2020/8/1-19,11.71,False
2020/8/1-20,7.989999999999999,False
2020/8/1-21,3.55,False
2020/8/1-22,1.92,False
2020/8/2-8,1.49,True
2020/8/2-9,2.38,True
2020/8/2-10,5.16,True
2020/7/25-8,3.29,False
2020/7/25-9,10.68,False
2020/7/25-10,9.23,False
2020/7/25-11,3.8,False
2020/8/7-18,12.59,False
2020/8/7-19,14.44,False
2020/8/7-20,10.17,False
2020/7/25-12,11.59,False
2020/7/25-13,9.129999999999999,False
2020/7/25-14,5.34,False
2020/8/11-11,5.43,False
2020/8/11-12,5.18,False
2020/7/21-19,0.21,False
2020/8/7-21,2.84,False
2020/7/22-5,0.54,False
2020/7/22-6,11.420000000000002,False
2020/7/22-7,7.22,False
2020/8/11-16,2.29,False
2020/8/11-17,7.710000000000001,False
2020/8/11-18,9.879999999999999,False
2020/8/11-19,11.93,False
2020/7/26-10,4.15,True
2020/7/26-11,6.82,True
2020/7/26-12,17.35,True
2020/7/26-13,10.089999999999998,True
2020/7/26-14,14.15,True
2020/7/26-15,7.640000000000001,True
2020/7/26-16,6.5,True
2020/7/26-17,4.33,True
2020/7/26-18,4.33,True
2020/7/26-19,4.33,True
2020/7/26-20,1.07,True
2020/7/27-5,0.11,False
2020/7/27-6,6.54,False
2020/7/27-7,7.34,False
2020/7/27-8,8.61,False
2020/7/27-9,12.91,False
2020/7/27-10,2.5,False
2020/7/27-11,4.96,False
2020/7/27-12,3.16,False
2020/7/27-13,5.74,False
2020/7/27-14,11.049999999999999,False
2020/7/27-15,5.819999999999999,False
2020/7/27-16,5.02,False
2020/7/27-17,8.559999999999999,False
2020/7/27-18,8.39,False
2020/7/27-19,4.19,False
2020/7/28-7,7.73,False
2020/7/28-8,6.3,False
2020/7/28-9,4.19,False
2020/7/28-10,17.87,False
2020/7/28-11,10.09,False
2020/7/28-12,12.83,False
2020/7/28-13,11.76,False
2020/7/28-14,5.66,False
2020/7/17-14,3.48,False
2020/7/17-15,6.8999999999999995,False
2020/7/17-16,15.559999999999999,False
2020/7/17-17,17.19,False
2020/7/17-18,18.27,False
2020/8/11-20,1.9,False
2020/8/12-7,2.2,False
2020/8/12-8,2.07,False
2020/8/12-10,1.54,False
2020/8/12-11,18.68,False
2020/8/12-12,27.61,False
2020/8/12-13,16.21,False
2020/8/12-14,3.7800000000000002,False
2020/7/22-10,4.27,False
2020/7/22-11,1.63,False
2020/7/22-12,6.54,False
2020/7/17-19,15.33,False
2020/7/22-13,9.620000000000001,False
2020/7/22-14,6.35,False
2020/7/22-15,1.85,False
2020/7/22-16,5.63,False
2020/7/22-17,2.36,False
2020/7/23-6,5.58,False
2020/7/23-7,5.14,False
2020/7/23-8,14.549999999999997,False
2020/7/23-9,18.469999999999995,False
2020/7/23-10,17.18,False
2020/7/23-11,14.88,False
2020/7/23-12,6.49,False
2020/7/23-13,9.469999999999999,False
2020/7/23-14,14.860000000000001,False
2020/7/23-15,11.370000000000001,False
2020/7/23-16,2.27,False
2020/7/23-17,2.05,False
2020/7/23-18,4.65,False
2020/7/23-19,4.85,False
2020/7/23-20,6.19,False
2020/7/23-21,2.7,False
2020/7/24-5,1.76,False
2020/7/24-6,10.05,False
2020/8/8-7,3.67,False
2020/8/8-8,3.56,False
2020/8/12-15,5.739999999999999,False
2020/8/8-9,7.32,False
2020/8/8-10,3.64,False
2020/7/17-20,12.0,False
2020/7/17-21,6.069999999999999,False
2020/7/17-22,0.12,False
2020/8/12-16,4.58,False
2020/8/12-17,4.22,False
2020/8/8-11,8.57,False
2020/8/8-12,8.86,False
2020/8/8-13,22.550000000000004,False
2020/8/8-14,21.9,False
2020/7/18-6,4.87,False
2020/7/18-7,3.1900000000000004,False
2020/8/13-0,2.55,False
2020/8/13-1,3.4,False
2020/8/13-2,3.4,False
2020/8/13-3,3.4,False
2020/8/13-4,3.4,False
2020/8/13-5,3.4,False
2020/8/13-6,7.77,False
2020/8/13-7,7.66,False
2020/8/13-8,14.09,False
2020/8/13-9,18.509999999999998,False
2020/8/13-10,20.84,False
2020/8/13-11,14.89,False
2020/8/13-12,16.259999999999998,False
2020/8/13-13,9.46,False
2020/8/13-14,12.229999999999999,False
2020/8/13-15,9.440000000000001,False
2020/8/13-16,5.6899999999999995,False
2020/8/13-17,9.56,False
2020/8/13-18,6.58,False
2020/8/13-19,3.9,False
2020/8/13-20,3.4,False
2020/8/13-21,3.4,False
2020/8/13-22,3.4,False
2020/8/13-23,0.88,False
2020/7/18-8,9.32,False
2020/7/18-9,7.6,False
2020/7/18-10,8.14,False
2020/7/18-11,11.100000000000001,False
2020/8/8-15,16.31,False
2020/8/8-16,13.6,False
2020/8/8-17,7.6,False
2020/7/18-12,3.32,False
2020/8/8-18,4.2,False
2020/8/8-19,2.43,False
2020/8/9-8,2.07,True
2020/8/9-9,2.28,True
2020/8/9-10,6.95,True
2020/8/9-11,11.879999999999999,True
2020/8/9-12,10.8,True
2020/8/9-13,6.8,True
2020/8/9-14,9.06,True
2020/8/9-16,9.32,True
2020/8/9-17,5.59,True
2020/7/18-14,8.11,False
2020/7/18-15,8.940000000000001,False
2020/7/18-16,10.2,False
2020/7/18-17,10.2,False
2020/7/18-18,10.2,False
2020/7/18-19,4.55,False
2020/7/19-6,1.93,True
2020/7/19-7,3.44,True
2020/7/19-8,0.66,True
2020/7/19-9,4.99,True
2020/7/19-11,6.58,True
2020/7/19-12,8.59,True
2020/7/19-13,6.7,True
2020/7/19-14,8.99,True
2020/7/19-15,11.94,True
2020/7/19-16,12.7,True
2020/7/19-17,8.23,True
2020/7/19-18,1.32,True
2020/7/20-6,1.53,False
2020/7/20-7,9.02,False
2020/7/20-8,6.3,False
2020/7/20-9,7.890000000000001,False
2020/7/20-10,1.05,False
2020/7/20-11,7.529999999999999,False
2020/7/20-12,10.38,False
2020/7/20-13,11.69,False
2020/7/20-14,4.87,False
2020/9/5-17,7.01,False
2020/9/5-18,12.05,False
2020/9/5-19,8.370000000000001,False
2020/8/31-15,4.29,False
2020/8/31-16,14.08,False
2020/8/31-17,21.58,False
2020/8/31-18,25.380000000000003,False
2020/9/5-20,6.29,False
2020/9/5-21,3.59,False
2020/9/6-7,1.67,True
2020/9/3-14,8.29,False
2020/9/3-15,13.770000000000001,False
2020/8/28-10,7.18,False
2020/8/28-11,13.809999999999999,False
2020/9/6-8,3.49,True
2020/9/6-9,5.140000000000001,True
2020/9/6-10,4.029999999999999,True
2020/9/6-11,6.93,True
2020/9/6-12,7.5,True
2020/9/6-13,2.54,True
2020/9/6-14,3.5,True
2020/9/6-15,9.03,True
2020/9/6-16,12.49,True
2020/9/6-17,11.02,True
2020/9/6-18,8.87,True
2020/9/6-19,2.6,True
2020/9/7-7,3.07,False
2020/9/7-8,5.21,False
2020/9/7-9,12.92,False
2020/9/7-10,12.219999999999999,False
2020/9/7-11,7.459999999999999,False
2020/9/7-12,11.629999999999999,False
2020/9/7-13,21.84,False
2020/9/7-14,13.81,False
2020/9/7-15,16.38,False
2020/9/7-16,9.079999999999998,False
2020/8/23-15,16.51,True
2020/8/23-16,19.13,True
2020/8/23-17,20.43,True
2020/8/20-20,13.25,False
2020/9/7-17,4.52,False
2020/9/7-18,10.08,False
2020/9/7-19,7.3999999999999995,False
2020/9/7-20,4.3100000000000005,False
2020/9/7-21,6.87,False
2020/9/7-22,4.95,False
2020/9/7-23,3.66,False
2020/9/8-8,8.09,False
2020/9/8-9,9.850000000000001,False
2020/9/8-10,10.06,False
2020/9/8-11,9.25,False
2020/9/8-12,3.87,False
2020/9/8-13,9.850000000000001,False
2020/9/8-14,9.850000000000001,False
2020/9/8-15,9.850000000000001,False
2020/9/8-16,9.68,False
2020/9/8-17,9.91,False
2020/9/8-18,9.870000000000001,False
2020/9/9-12,4.09,False
2020/9/9-13,7.89,False
2020/9/9-14,13.58,False
2020/9/9-15,15.309999999999999,False
2020/8/17-19,4.33,False
2020/8/17-20,6.5,False
2020/8/17-21,3.66,False
2020/8/31-19,7.869999999999999,False
2020/8/21-5,0.87,False
2020/8/21-6,13.66,False
2020/8/21-7,14.450000000000001,False
2020/8/28-12,11.26,False
2020/8/28-13,8.98,False
2020/8/28-14,7.72,False
2020/8/23-18,14.909999999999998,True
2020/8/23-19,13.09,True
2020/8/18-7,5.78,False
2020/8/18-8,6.27,False
2020/8/18-9,10.68,False
2020/8/18-10,13.71,False
2020/8/28-15,9.45,False
2020/8/28-16,4.88,False
2020/8/14-7,9.26,False
2020/8/14-8,12.069999999999999,False
2020/8/14-9,12.13,False
2020/8/14-10,10.920000000000002,False
2020/8/14-11,6.720000000000001,False
2020/8/21-8,10.860000000000001,False
2020/8/21-9,7.81,False
2020/8/21-10,14.139999999999999,False
2020/8/18-11,4.18,False
2020/8/14-12,3.24,False
2020/8/14-13,10.469999999999999,False
2020/8/14-14,19.380000000000003,False
2020/8/14-15,17.130000000000003,False
2020/8/14-16,13.2,False
2020/8/14-17,4.15,False
2020/8/14-18,7.87,False
2020/8/14-19,6.05,False
2020/8/14-20,1.31,False
2020/8/15-8,0.6,False
2020/8/15-9,9.27,False
2020/8/15-10,9.850000000000001,False
2020/8/15-11,9.719999999999999,False
2020/8/15-12,6.119999999999999,False
2020/8/15-13,6.87,False
2020/8/15-14,5.84,False
2020/8/15-15,15.52,False
2020/8/15-16,5.97,False
2020/8/15-17,5.97,False
2020/8/15-18,8.489999999999998,False
2020/8/15-19,19.3,False
2020/8/15-20,11.120000000000001,False
2020/8/15-21,6.91,False
2020/8/16-5,0.08,True
2020/8/16-6,2.42,True
2020/8/16-7,2.12,True
2020/8/16-12,5.89,True
2020/8/16-13,9.969999999999999,True
2020/8/16-14,6.19,True
2020/8/16-15,11.600000000000001,True
2020/8/16-16,10.13,True
2020/8/16-17,15.34,True
2020/8/16-18,14.030000000000001,True
2020/8/16-19,3.79,True
2020/8/17-5,0.65,False
2020/8/17-6,6.53,False
2020/8/17-7,6.86,False
2020/8/17-8,7.21,False
2020/8/17-9,10.05,False
2020/8/17-10,6.01,False
2020/8/17-11,3.15,False
2020/8/17-12,4.16,False
2020/8/17-13,6.71,False
2020/8/17-14,6.71,False
2020/8/17-15,12.08,False
2020/8/17-16,5.6,False
2020/8/17-17,5.05,False
2020/8/17-18,2.17,False
2020/8/17-22,3.03,False
2020/8/28-17,3.65,False
2020/8/28-18,5.6,False
2020/8/23-20,2.72,True
2020/9/3-16,12.52,False
2020/8/23-21,5.41,True
2020/8/23-22,5.41,True
2020/8/23-23,5.41,True
2020/8/29-7,1.03,False
2020/8/29-8,1.62,False
2020/8/31-20,2.22,False
2020/8/24-7,2.66,False
2020/8/24-8,6.93,False
2020/8/29-9,2.41,False
2020/8/29-10,15.349999999999998,False
2020/8/31-22,2.81,False
2020/8/31-23,6.02,False
2020/8/29-11,9.73,False
2020/8/21-11,11.219999999999999,False
2020/8/18-13,1.19,False
2020/8/18-14,6.03,False
2020/8/18-15,4.62,False
2020/8/18-16,5.33,False
2020/8/18-17,12.97,False
2020/8/24-9,1.21,False
2020/8/24-10,3.89,False
2020/8/24-11,6.41,False
2020/8/24-12,12.030000000000001,False
2020/8/24-13,7.699999999999999,False
2020/8/24-14,4.970000000000001,False
2020/9/1-7,5.569999999999999,False
2020/9/1-8,7.859999999999999,False
2020/9/1-9,9.49,False
2020/9/1-10,7.880000000000001,False
2020/9/1-11,7.25,False
2020/9/1-12,6.5,False
2020/9/1-13,7.09,False
2020/9/1-14,4.13,False
2020/9/1-15,6.220000000000001,False
2020/9/1-16,11.59,False
2020/9/1-17,2.5999999999999996,False
2020/9/1-18,6.18,False
2020/9/1-19,6.18,False
2020/9/1-20,6.18,False
2020/9/1-21,6.18,False
2020/9/1-22,0.47,False
2020/9/2-7,2.46,False
2020/9/2-8,6.38,False
2020/9/2-9,9.469999999999999,False
2020/9/2-10,11.219999999999999,False
2020/9/2-11,6.3,False
2020/9/2-12,13.420000000000002,False
2020/9/2-13,11.55,False
2020/9/2-14,6.609999999999999,False
2020/9/2-15,9.120000000000001,False
2020/9/2-16,15.680000000000001,False
2020/9/2-17,12.13,False
2020/9/2-18,15.629999999999999,False
2020/9/2-19,19.759999999999998,False
2020/9/2-20,8.75,False
2020/9/2-21,1.18,False
2020/9/3-7,4.029999999999999,False
2020/9/3-8,7.48,False
2020/9/3-9,7.48,False
2020/9/3-10,12.35,False
2020/9/3-11,12.83,False
2020/9/3-12,6.23,False
2020/9/3-13,11.31,False
2020/9/3-17,5.86,False
2020/8/29-12,6.12,False
2020/8/29-13,20.49,False
2020/8/18-18,13.77,False
2020/8/18-19,9.48,False
2020/8/18-20,2.05,False
2020/8/19-7,3.26,False
2020/8/19-8,8.41,False
2020/8/19-9,6.529999999999999,False
2020/8/19-10,10.94,False
2020/8/19-11,14.96,False
2020/8/19-12,13.98,False
2020/8/19-13,5.699999999999999,False
2020/8/19-14,3.3099999999999996,False
2020/8/19-15,7.59,False
2020/8/19-16,14.42,False
2020/8/19-17,17.25,False
2020/8/19-18,15.719999999999999,False
2020/8/19-19,9.24,False
2020/8/19-20,2.77,False
2020/8/20-7,4.77,False
2020/8/20-8,7.680000000000001,False
2020/8/20-9,12.469999999999999,False
2020/8/20-10,3.1,False
2020/8/20-12,0.18,False
2020/8/20-13,2.77,False
2020/8/20-14,15.009999999999998,False
2020/8/20-15,25.68,False
2020/8/20-16,inf,False
2020/8/20-17,21.259999999999998,False
2020/8/20-18,18.959999999999997,False
2020/8/20-19,17.22,False
2020/8/20-21,3.29,False
2020/8/20-22,3.29,False
2020/8/20-23,3.29,False
2020/8/21-12,2.8799999999999994,False
2020/8/24-15,4.96,False
2020/8/24-16,5.71,False
2020/8/24-17,12.58,False
2020/8/24-18,4.3,False
2020/8/21-13,4.11,False
2020/8/21-14,3.74,False
2020/8/29-14,9.959999999999999,False
2020/8/29-15,15.68,False
2020/9/3-18,5.96,False
2020/9/3-19,2.52,False
2020/9/4-7,8.81,False
2020/9/4-8,11.77,False
2020/9/4-9,15.739999999999998,False
2020/9/4-10,13.71,False
2020/9/4-11,9.72,False
2020/9/4-12,11.979999999999999,False
2020/9/4-13,9.399999999999999,False
2020/9/4-14,12.59,False
2020/9/4-15,13.189999999999998,False
2020/9/4-16,11.25,False
2020/9/4-17,11.91,False
2020/9/4-18,9.4,False
2020/9/4-19,8.600000000000001,False
2020/9/4-20,3.4699999999999998,False
2020/9/4-21,6.13,False
2020/9/4-22,1.59,False
2020/9/5-7,1.12,False
2020/9/5-8,0.87,False
2020/9/5-9,0.44,False
2020/9/5-10,12.8,False
2020/9/5-11,7.140000000000001,False
2020/9/5-12,8.73,False
2020/9/5-13,11.340000000000002,False
2020/9/5-14,14.030000000000001,False
2020/9/5-15,7.460000000000001,False
2020/9/5-16,1.44,False
2020/8/29-16,13.52,False
2020/8/29-17,9.02,False
2020/8/29-18,17.56,False
2020/8/29-19,15.889999999999999,False
2020/8/21-15,3.63,False
2020/8/21-16,6.03,False
2020/8/21-17,5.35,False
2020/8/24-19,3.21,False
2020/8/24-20,3.21,False
2020/8/24-21,3.21,False
2020/8/24-22,2.1,False
2020/8/21-18,2.51,False
2020/8/25-7,3.13,False
2020/8/25-8,4.27,False
2020/8/25-9,6.01,False
2020/8/25-10,6.949999999999999,False
2020/8/29-20,8.4,False
2020/8/29-21,6.28,False
2020/8/29-22,5.44,False
2020/8/29-23,5.44,False
2020/8/25-11,7.49,False
2020/8/21-19,3.9,False
2020/8/25-12,5.62,False
2020/8/22-8,0.25,False
2020/8/22-9,6.98,False
2020/8/22-10,15.849999999999998,False
2020/8/22-11,14.65,False
2020/8/22-12,23.93,False
2020/8/30-6,4.17,True
2020/8/30-7,9.98,True
2020/8/30-8,6.79,True
2020/8/22-13,17.05,False
2020/8/22-14,16.02,False
2020/8/22-15,6.21,False
2020/8/22-16,7.8,False
2020/8/22-17,1.8,False
2020/8/22-19,8.73,False
2020/8/22-20,10.73,False
2020/8/22-21,8.14,False
2020/8/22-22,3.07,False
2020/8/22-23,0.65,False
2020/8/23-8,0.41,True
2020/8/23-9,3.54,True
2020/8/23-10,0.15,True
2020/8/23-11,3.02,True
2020/8/23-12,0.95,True
2020/8/23-13,8.17,True
2020/8/23-14,14.940000000000001,True
2020/8/25-17,4.9399999999999995,False
2020/8/25-18,3.31,False
2020/8/25-20,5.77,False
2020/8/26-8,2.14,False
2020/8/26-9,10.17,False
2020/8/26-10,9.86,False
2020/8/26-11,19.21,False
2020/8/26-12,8.7,False
2020/8/26-13,4.1,False
2020/8/26-15,4.45,False
2020/8/26-18,2.57,False
2020/8/26-19,7.4399999999999995,False
2020/8/26-20,0.73,False
2020/8/26-21,1.01,False
2020/8/26-22,6.05,False
2020/8/26-23,6.05,False
2020/8/27-6,4.24,False
2020/8/27-7,7.56,False
2020/8/27-8,10.629999999999999,False
2020/8/27-9,11.79,False
2020/8/27-10,15.27,False
2020/8/27-11,7.85,False
2020/8/27-12,3.94,False
2020/8/27-13,5.79,False
2020/8/27-14,3.35,False
2020/8/27-16,1.4,False
2020/8/27-17,3.24,False
2020/8/27-18,2.32,False
2020/8/27-19,1.03,False
2020/8/27-20,0.82,False
2020/8/28-5,0.22,False
2020/8/28-6,6.53,False
2020/8/28-7,8.17,False
2020/8/28-8,7.720000000000001,False
2020/8/28-9,2.44,False
2020/8/30-9,7.89,True
2020/8/30-10,8.85,True
2020/8/30-13,1.01,True
2020/8/30-14,10.879999999999999,True
2020/8/30-15,0.87,True
2020/8/30-16,4.82,True
2020/8/30-17,12.58,True
2020/8/30-18,7.85,True
2020/8/30-19,2.82,True
2020/8/30-20,6.91,True
2020/8/30-21,4.28,True
2020/8/31-5,0.54,False
2020/8/31-6,10.1,False
2020/8/31-7,10.09,False
2020/8/31-8,6.16,False
2020/8/31-9,10.41,False
2020/8/31-10,16.27,False
2020/8/31-11,16.99,False
2020/8/31-12,13.060000000000002,False
2020/8/31-13,6.58,False
2020/8/31-14,6.09,False
2020/10/1-18,16.880000000000003,False
2020/9/16-8,9.15,False
2020/9/16-9,12.670000000000002,False
2020/9/16-10,17.57,False
2020/9/16-11,22.169999999999998,False
2020/10/2-7,5.9399999999999995,False
2020/10/2-8,10.17,False
2020/10/2-9,12.16,False
2020/10/2-10,8.74,False
2020/9/16-12,13.459999999999999,False
2020/9/16-13,12.819999999999999,False
2020/9/16-14,17.419999999999998,False
2020/9/16-15,17.88,False
2020/9/16-16,26.769999999999996,False
2020/9/16-17,15.98,False
2020/9/16-18,13.189999999999998,False
2020/9/16-19,19.2,False
2020/9/16-20,16.82,False
2020/9/16-21,3.99,False
2020/9/21-7,2.5999999999999996,False
2020/9/21-8,7.36,False
2020/9/21-9,5.2,False
2020/10/2-11,6.19,False
2020/10/2-12,6.19,False
2020/10/2-13,1.83,False
2020/9/21-10,7.71,False
2020/9/21-11,2.9299999999999997,False
2020/9/21-12,1.27,False
2020/9/21-13,2.41,False
2020/9/21-14,6.72,False
2020/10/2-15,14.559999999999999,False
2020/9/21-15,5.85,False
2020/9/21-16,3.35,False
2020/10/2-16,16.08,False
2020/10/2-17,13.870000000000001,False
2020/9/17-7,3.73,False
2020/9/17-8,8.52,False
2020/9/17-9,12.65,False
2020/9/17-10,8.209999999999999,False
2020/9/17-11,7.42,False
2020/9/17-12,9.78,False
2020/9/17-13,8.61,False
2020/9/17-14,11.649999999999999,False
2020/9/17-15,14.75,False
2020/9/17-16,12.39,False
2020/9/17-17,7.99,False
2020/9/17-18,5.87,False
2020/9/17-19,1.75,False
2020/9/17-20,3.64,False
2020/9/17-21,0.87,False
2020/9/18-5,0.32,False
2020/9/18-6,6.49,False
2020/9/18-7,inf,False
2020/9/18-8,8.3,False
2020/9/18-9,10.149999999999999,False
2020/9/18-10,9.81,False
2020/9/18-11,8.43,False
2020/9/25-7,11.580000000000002,False
2020/9/25-8,15.4,False
2020/9/9-16,8.43,False
2020/9/12-13,5.57,False
2020/9/12-14,14.04,False
2020/9/18-12,7.630000000000001,False
2020/9/27-15,40.34,True
2020/9/27-16,32.44,True
2020/9/27-17,23.49,True
2020/9/27-18,12.36,True
2020/9/27-19,1.02,True
2020/9/21-17,7.6,False
2020/9/21-18,3.78,False
2020/9/25-9,14.959999999999999,False
2020/9/25-10,16.26,False
2020/9/12-15,25.72,False
2020/9/12-16,11.65,False
2020/9/27-20,4.92,True
2020/9/28-7,2.02,False
2020/9/28-8,5.59,False
2020/9/28-9,4.73,False
2020/9/28-10,8.16,False
2020/9/28-11,2.02,False
2020/9/28-12,1.49,False
2020/9/28-13,13.91,False
2020/9/28-14,18.66,False
2020/9/28-15,17.919999999999998,False
2020/9/28-16,17.56,False
2020/9/28-17,9.98,False
2020/9/28-18,8.72,False
2020/9/28-19,4.359999999999999,False
2020/9/28-20,9.04,False
