value,prediction
18.689999,10.4731455
0.88,10.137345
4.9300003,9.773277
0.0,9.318258
0.0,9.162635
0.0,9.003965
0.0,8.820646
0.0,8.653977
0.0,8.579277
0.0,8.701206
0.0,8.973355
0.0,9.33576
0.21,9.739694
9.63,10.147156
18.09,10.527329
0.0,10.497661
0.0,10.264329
6.4100003,10.363005
19.31,10.60137
19.67,10.823179
17.96,10.958105
21.57,10.981575
15.95,10.891486
12.04,10.69857
10.51,10.422354
8.4800005,10.0883255
1.28,9.72525
0.0,9.263793
4.73,9.109932
3.9,8.950875
0.0,8.765352
0.0,8.595632
0.0,8.515081
0.0,8.631366
0.0,8.898018
0.0,9.255538
3.4,9.655789
8.309999,10.06118
17.34,10.441066
0.0,9.984709
0.0,9.403638
12.13,9.38225
10.11,9.62453
16.82,9.891906
12.34,10.076404
10.34,10.140259
16.7,10.07874
5.96,9.904021
11.61,9.6382885
9.509999,9.309794
2.8600001,8.949726
0.0,8.494855
0.0,8.352031
0.0,8.193227
0.0,8.006646
0.0,7.8399267
0.0,7.775772
0.0,7.917146
0.0,8.206074
0.0,8.578962
1.98,8.98749
6.8799996,9.395077
8.61,9.772281
0.0,10.496568
0.0,10.266384
5.18,10.294957
5.75,10.447566
7.8199997,10.593694
13.91,10.665533
12.74,10.635534
10.39,10.499517
15.06,10.267672
11.25,9.959812
11.809999,9.601927
11.38,9.223091
0.0,8.783394
5.6499996,8.615417
5.6499996,8.452015
5.6499996,8.271918
5.6499996,8.112825
0.0,8.062513
0.0,8.205158
0.0,8.494747
5.22,8.871404
4.1099997,9.285306
2.41,9.697448
9.08,10.076647
5.6499996,10.006465
5.6499996,9.75093
3.18,9.834197
4.71,10.064759
0.64,10.287978
0.0,10.426895
4.49,10.451647
11.29,10.358455
9.410001,10.159015
1.9,9.874854
1.9699999,9.533573
0.0,9.165663
5.5899997,8.725998
0.0,8.563324
0.0,8.402713
0.0,8.222885
0.0,8.062403
0.0,8.007307
0.0,8.144704
0.0,8.42929
0.0,8.801823
0.0,9.213019
0.0,9.624168
1.85,10.004149
0.0,9.934042
0.0,9.681365
25.880001,9.771552
20.0,10.006434
9.56,10.231626
18.47,10.372164
7.6,10.399258
12.43,10.309193
10.1,10.113196
1.9699999,9.832198
1.7199999,9.493284
3.13,9.126598
0.0,8.680927
0.53000003,8.519065
0.0,8.357967
0.0,8.176201
0.0,8.01291
0.0,7.952218
0.0,8.083701
0.0,8.362559
0.0,8.730195
2.6200001,9.137889
10.04,9.547259
16.04,9.927282
0.0,9.856895
0.0,9.607269
7.4700003,9.704501
15.889999,9.943414
28.35,10.170195
16.08,10.312083
4.47,10.341434
11.97,10.254583
3.04,10.062278
3.3400002,9.784833
4.83,9.448785
2.18,9.083887
0.0,8.6331
0.0,8.4724865
0.0,8.311077
0.0,8.127551
0.0,7.9616704
0.0,7.8956575
0.0,8.021276
0.0,8.294192
0.0,8.6565
0.0,9.060118
0.22,9.467056
2.6000001,9.846447
0.0,9.287328
0.0,8.713864
0.0,8.709747
5.62,8.958561
8.639999,9.232096
6.5099998,9.423606
5.98,9.493393
4.48,9.435461
4.08,9.262024
4.4500003,8.996043
3.98,8.666745
0.0,8.306238
0.0,7.867282
0.0,7.71596
0.0,7.55502
0.0,7.371854
0.0,7.2106347
0.0,7.165648
0.0,7.3182817
0.0,7.6140585
0.0,7.9918175
0.0,8.403509
0.0,8.812195
0.0,9.188223
0.0,9.745768
0.0,9.981389
5.61,10.328448
9.26,10.6497135
3.88,10.875106
11.8,10.978849
10.42,10.957409
5.91,10.819323
5.58,10.581562
3.12,10.267477
4.1800003,9.904843
2.68,9.52352
0.0,9.092701
0.0,8.923854
0.0,8.760918
0.0,8.583434
0.0,8.428444
0.0,8.384367
0.0,8.534165
0.0,8.8306465
0.0,9.212553
0.0,9.629153
2.6699998,10.041082
3.48,10.417214
0.0,10.354232
0.0,10.097879
2.66,10.165396
1.74,10.386273
10.18,10.6046295
13.04,10.739573
8.570001,10.759565
7.45,10.660919
2.92,10.456198
0.0,10.167854
5.61,9.824177
1.24,9.4559965
0.0,9.0266485
0.0,8.865213
0.0,8.707108
0.0,8.531427
0.0,8.376133
0.0,8.327957
5.89,8.473577
1.11,8.766532
0.099999994,9.146036
6.1299996,9.561754
2.6000001,9.974502
3.04,10.353109
0.0,10.279408
0.0,10.241836
5.94,10.067902
3.6499999,10.043666
4.34,9.109972
9.37,8.829879
13.5199995,9.375108
21.5,9.720527
20.48,9.872562
21.86,9.896235
11.79,9.844825
0.0,9.753641
0.0,9.449926
0.0,9.026612
0.0,8.68129
0.0,8.656664
0.0,8.222402
0.0,10.170484
0.0,10.194994
1.16,10.008689
2.31,10.623609
3.8899999,10.636864
2.79,10.645081
5.96,10.644857
0.0,10.018324
0.0,9.7163
32.1,9.818439
32.1,10.097944
20.740002,10.374178
16.09,10.559104
12.85,10.620219
26.300001,10.554608
17.72,10.375823
11.22,10.107269
8.59,9.778052
8.72,9.419715
0.0,8.984749
6.53,8.831051
5.77,8.676972
1.37,8.501262
0.0,8.343551
0.0,8.287232
0.0,8.425519
0.0,8.712084
0.0,9.086371
0.0,9.49852
10.13,9.909727
19.45,10.288962
0.0,9.995398
0.0,9.889018
20.06,10.225031
16.84,10.438925
13.0,10.621567
12.03,10.724042
7.87,10.722095
8.099999,10.6112385
6.81,10.401133
12.3,10.111277
8.08,9.767519
3.9099998,9.398931
0.0,8.950185
3.9099998,9.119073
0.53000003,8.959658
0.0,8.726545
0.0,8.504424
0.0,8.389203
0.0,8.9540205
0.0,9.437158
0.0,9.710994
10.190001,9.828374
7.52,9.849411
13.35,9.815905
0.0,9.128001
0.0,8.7504835
0.45,8.84284
3.3799999,9.217077
3.24,9.620517
0.0,9.938201
0.0,10.120339
9.04,10.156941
10.84,10.060489
9.9,9.855854
2.0900002,9.574597
0.0,9.250814
0.0,8.82671
0.0,8.562517
0.0,8.430657
0.0,8.274433
0.0,8.135771
0.0,8.090996
0.0,8.310378
0.0,8.539958
0.0,8.884778
0.29,9.288895
5.4,9.70433
4.62,10.094038
0.0,9.9691305
0.0,9.683481
2.87,9.78653
3.48,10.050487
5.84,10.303825
6.1400003,10.468122
3.03,10.515392
1.25,10.442876
0.17,10.262141
0.0,9.994036
0.0,9.66538
0.0,9.306059
0.0,8.849033
0.0,8.696803
0.0,8.539981
0.0,8.357086
0.0,8.189916
0.0,8.11612
0.0,8.236978
0.0,8.506967
0.0,8.86712
0.0,9.269194
0.0,9.675396
2.89,10.054982
0.0,9.49815
0.0,8.875429
0.0,8.86526
0.0,9.1311245
0.0,9.423664
0.0,9.629772
0.0,9.709721
0.0,9.6588545
0.0,9.490451
0.0,9.228023
0.0,8.901053
0.0,8.541732
0.0,8.091199
0.0,7.9467316
0.0,7.7884192
0.0,7.60378
0.0,7.4394135
0.0,7.384359
0.0,7.531642
0.0,7.824815
0.0,8.201216
0.0,8.612465
0.0,9.021694
0.0,9.399309
0.0,10.365117
0.0,10.386775
0.0,10.591278
0.0,10.846972
0.0,11.050722
0.0,11.153601
0.0,11.139714
0.58,11.01187
7.34,10.784456
1.12,10.479737
0.0,10.125029
0.0,9.7499895
0.0,9.316232
0.0,9.153565
0.0,8.994458
0.0,8.818149
0.0,8.662739
0.0,8.6122875
0.0,8.756736
0.0,9.048798
0.0,9.426839
0.19999999,9.840256
5.32,10.249956
1.07,10.624959
0.0,10.509759
0.0,10.277608
0.0,10.371817
3.4099998,10.608207
9.620001,10.832442
14.45,10.968402
11.56,10.988083
8.68,10.889604
15.92,10.685994
16.720001,10.399551
11.2,10.0581255
10.2,9.692061
0.0,9.256608
10.2,9.099576
3.21,8.943843
0.89,8.768144
0.0,8.611533
0.0,8.556292
0.0,8.696375
0.0,8.98488
0.0,9.360533
5.94,9.773076
3.3400002,10.183591
0.0,10.561077
0.0,10.523596
0.0,10.275305
8.62,10.356488
7.9399996,10.583831
7.7900004,10.801682
2.7800002,10.933853
6.12,10.952124
6.72,10.8539505
12.41,10.651495
13.639999,10.366224
8.56,10.025363
2.74,9.658868
0.0,9.214907
0.0,9.058264
0.0,8.901732
0.0,8.7235
0.0,8.563397
0.0,8.501774
0.0,8.636139
0.0,8.91982
0.0,9.291877
0.0,9.702422
3.72,10.112738
12.29,10.491818
0.0,10.524131
0.0,10.255153
27.06,10.322816
26.720001,10.542459
32.1,10.755819
23.16,10.886067
7.54,10.904588
5.27,10.808165
4.4,10.608125
10.910001,10.325161
3.04,9.985895
4.13,9.619912
0.0,9.168537
6.08,9.012949
0.0,8.855921
0.0,8.675401
0.0,8.512063
0.0,8.444355
0.0,8.57307
0.0,8.851701
0.0,9.219704
1.85,9.627651
12.11,10.037104
22.64,10.41711
0.0,10.507564
0.0,10.214063
7.0299997,10.26856
9.58,10.482469
13.81,10.69363
25.48,10.824113
9.740001,10.844775
9.599999,10.751723
12.280001,10.555507
13.73,10.276091
6.1299996,9.939544
7.39,9.57509
0.0,9.117478
11.74,8.963658
12.37,8.80648
4.7200003,8.623974
0.0,8.457711
0.0,8.384262
0.0,8.507431
0.0,8.78082
0.0,9.144349
4.54,9.5491295
8.150001,9.957071
11.16,10.337343
0.0,10.248656
0.0,10.202856
1.61,9.69076
8.59,9.649117
14.0,8.896382
20.140001,8.576683
18.8,9.221767
17.25,9.515198
19.4,9.6118145
17.650002,9.602652
25.15,9.537341
16.259998,9.44495
0.0,9.367042
6.4100003,9.327356
0.0,9.038659
0.0,9.004927
0.0,8.5901575
0.0,10.589052
0.0,10.601071
0.0,10.601132
0.19999999,10.602157
7.35,10.601731
12.53,10.59703
1.6700001,10.430151
0.0,9.989343
0.0,9.701439
10.75,9.826377
10.59,10.120666
12.190001,10.402742
17.88,10.591606
24.609999,10.659255
14.4,10.603478
12.34,10.436337
14.31,10.179074
18.23,9.858824
7.5,9.505742
0.0,9.048968
6.05,8.901968
10.3,8.74797
5.96,8.565791
5.96,8.39826
0.0,8.320291
0.0,8.438587
0.0,8.706919
0.0,9.0658045
0.0,9.467019
3.0,9.8729105
9.05,10.252852
5.96,9.456331
5.96,9.21925
17.560001,9.603825
21.94,9.66553
16.57,9.8005085
16.480001,9.913502
8.5199995,9.944252
3.33,9.869395
3.5,9.690585
4.5299997,9.424824
2.74,9.09798
1.0799999,8.740195
5.96,8.286546
0.0,8.7385645
0.0,8.395864
0.0,8.062893
0.0,7.8039064
5.96,7.686032
0.32,8.52464
0.0,9.000063
0.0,9.213818
0.0,9.288591
4.56,9.289319
2.83,9.251371
0.0,9.455897
3.4399998,9.26033
3.1000001,9.371826
2.0900002,9.878236
4.25,10.337707
5.75,10.662344
2.0,10.827844
0.0,10.839677
6.3999996,10.718458
7.48,10.493148
3.36,10.197074
1.25,9.864828
1.17,9.460334
0.0,8.978066
0.0,8.946206
0.0,8.859233
0.0,8.762602
0.0,8.748542
0.0,8.781128
0.0,9.135129
0.0,9.555817
0.0,9.994099
0.0,10.418073
0.0,10.801967
0.0,10.456365
0.0,10.265253
1.9100001,10.410465
10.47,10.691414
14.059999,10.949631
14.31,11.110635
11.54,11.148986
10.0199995,11.064764
5.49,10.872288
5.38,10.594612
7.7400002,10.260032
5.2799997,9.899161
0.0,9.465763
6.16,9.311596
5.94,9.15738
5.94,8.982274
5.94,8.825719
0.0,8.767669
0.0,8.905014
0.0,9.190804
0.0,9.563773
11.37,9.973936
7.93,10.382591
8.639999,10.758939
5.94,10.481825
5.94,10.285112
5.5499997,10.420112
9.87,10.689849
11.66,10.937523
4.68,11.090391
0.0,11.123535
11.15,11.036613
7.96,10.843001
2.8799999,10.564807
4.04,10.229561
6.36,9.867372
5.94,9.424641
0.58,9.27064
0.0,9.115341
0.0,8.937379
0.0,8.777064
5.94,8.712289
5.94,8.843864
5.94,9.124883
2.71,9.494328
2.83,9.902557
0.0,10.311113
0.0,10.689125
0.0,10.494429
0.0,10.290518
8.62,10.415835
12.51,10.67567
12.33,10.914259
7.25,11.060294
0.0,11.089342
6.26,11.000628
13.429999,10.806667
3.4099998,10.52867
12.6,10.193431
8.73,9.830559
0.0,9.379293
4.7200003,9.225942
5.11,9.069708
5.66,8.889007
5.66,8.72507
0.0,8.653837
0.0,8.779673
0.0,9.055673
4.33,9.421131
0.59000003,9.826837
5.05,10.234606
4.96,10.613625
5.66,10.501437
5.66,10.285254
1.46,10.399062
4.95,10.649015
4.75,10.879308
7.61,11.019518
4.0,11.04547
0.0,10.955886
4.35,10.762432
11.28,10.485441
3.74,10.150993
6.42,9.788201
5.66,9.329368
9.61,9.177256
6.9500003,9.020341
1.58,8.8371315
0.0,8.669837
5.66,8.592455
5.66,8.712641
5.66,8.983427
8.5199995,9.344479
0.99,9.747096
0.0,10.1534395
0.0,10.532815
0.0,10.499235
0.0,10.265821
18.869999,10.366905
22.01,10.607629
26.0,10.830943
23.32,10.966774
26.98,10.990975
20.980001,10.90171
10.42,10.709818
8.33,10.434795
4.54,10.102038
15.7,9.740175
0.0,9.2748375
11.629999,9.1246
11.629999,8.967309
11.629999,8.781884
11.629999,8.611546
0.0,8.528375
0.0,8.643036
0.0,8.908449
0.0,9.264712
0.0,9.6637125
0.0,10.068018
2.99,10.447105
11.629999,9.980639
11.629999,9.398252
16.949999,9.382224
23.08,9.630629
22.32,9.902566
32.1,10.090089
28.53,10.1559725
21.490002,10.095893
32.1,9.922242
20.29,9.657299
10.490001,9.329348
1.4399999,8.969557
9.16,8.509452
0.0,8.369865
0.0,8.212163
0.0,8.024941
0.0,7.8569827
5.7099996,7.789925
1.0300001,7.930053
0.0,8.218481
1.25,8.591083
5.0,8.999487
8.96,9.407194
17.07,9.784786
0.0,10.826166
0.0,10.855877
16.810001,11.0441675
17.21,11.282544
14.860001,11.472099
18.689999,11.565145
15.490001,11.545954
15.47,11.41684
21.970001,11.191201
14.37,10.8902025
29.18,10.54011
16.89,10.169688
0.0,9.738332
4.25,9.578125
0.79,9.419997
0.0,9.244093
0.0,9.088765
0.0,9.0335245
0.0,9.172551
1.23,9.458556
4.61,9.830267
4.61,10.237815
11.56,10.642734
15.160001,11.014369
0.0,10.662122
0.0,10.625948
14.7300005,10.301457
17.939999,10.236014
24.18,9.445991
32.1,9.156947
25.42,9.584655
17.96,9.926843
13.14,10.10147
9.37,10.149678
4.63,10.118609
3.39,10.041784
0.0,9.569428
2.47,9.293641
0.0,9.0040655
0.0,8.704987
0.0,8.444467
0.0,8.309921
0.0,8.387719
0.0,8.628411
1.19,8.968493
5.95,9.355291
16.720001,9.747603
22.07,10.112567
0.0,10.474546
0.0,10.279852
0.0,10.444578
2.24,10.753571
11.13,11.039073
9.650001,11.22381
5.84,11.282148
7.1000004,11.214703
15.34,11.036283
10.400001,10.77035
5.84,10.445475
6.96,10.092443
0.0,9.664845
6.11,9.514789
2.46,9.362952
0.0,9.189432
0.0,9.034007
0.0,8.974523
0.0,9.109842
0.0,9.3929
0.0,9.762691
6.12,10.169704
2.51,10.575687
0.0,10.950004
0.0,10.461517
0.0,10.2664585
23.210001,10.592441
32.1,10.958214
19.810001,11.22162
13.150001,11.35908
21.53,11.37102
28.92,11.266553
25.880001,11.061177
7.56,10.776318
2.69,10.438072
0.0,10.0751505
0.0,9.632636
0.0,9.532708
0.0,9.484
0.0,9.325698
0.0,9.147208
0.0,9.0515585
0.0,9.369721
0.0,9.802958
0.0,10.087625
0.0,10.227728
5.6,10.270578
20.33,10.254362
0.0,10.032506
0.0,9.77003
2.7800002,9.849552
4.91,10.078192
8.87,10.300254
9.38,10.438477
7.93,10.46302
7.83,10.370141
9.530001,10.171499
13.18,9.888523
0.7,9.548661
0.0,9.182201
0.0,8.739146
0.0,8.579995
0.0,8.421399
0.0,8.241967
0.0,8.08114
0.0,8.023234
0.0,8.15853
0.0,8.441361
0.0,8.812164
0.0,9.221685
0.5,9.631377
2.25,10.010263
0.0,9.939003
0.0,9.685617
7.44,9.776881
5.05,10.013236
13.16,10.239596
9.17,10.381012
14.78,10.408947
12.67,10.319892
12.93,10.125159
10.51,9.845654
9.09,9.508353
5.5899997,9.14325
0.0,8.694249
3.47,8.53608
0.0,8.377022
0.0,8.1956625
0.0,8.031984
0.0,7.9685416
0.0,8.098035
0.0,8.375246
0.0,8.741228
0.0,9.147288
0.0,9.555212
0.77,9.934124
0.0,9.862446
0.0,9.612011
5.4,9.710347
12.31,9.950742
20.18,10.178669
24.65,10.321394
19.78,10.351535
11.08,10.26564
23.15,10.074544
26.91,9.798541
12.18,9.464063
2.3000002,9.100718
0.0,8.646586
0.0,8.489766
0.0,8.330408
0.0,8.147282
0.0,7.9810257
0.0,7.9123254
0.0,8.036068
0.0,8.307443
0.0,8.668176
4.21,9.070207
8.53,9.475713
6.98,9.853978
0.0,9.2872715
0.0,8.712031
21.029999,8.71216
18.8,8.9663105
14.67,9.244116
21.06,9.438637
14.01,9.510558
15.070001,9.454236
8.91,9.282088
9.179999,9.017169
3.12,8.688718
0.0,8.328816
0.0,7.8850317
0.0,7.7370296
0.0,7.5774684
0.0,7.393944
0.0,7.231674
0.0,7.1836743
0.0,7.3347354
0.0,7.6296744
0.0,8.006833
0.0,8.418095
2.0,8.8266
7.17,9.202743
0.0,9.766894
0.0,10.001408
0.0,10.344924
1.5999999,10.662648
15.1,10.885478
14.940001,10.987808
23.43,10.965999
17.88,10.828395
11.96,10.591749
8.39,10.279183
1.36,9.918239
0.0,9.538544
0.0,9.104388
0.0,8.938742
0.0,8.777669
0.0,8.600536
0.0,8.445072
0.0,8.398049
0.0,8.545492
0.0,8.839986
0.0,9.220023
0.0,9.63492
6.8,10.045464
9.21,10.420647
0.0,10.356655
0.0,10.099661
8.7,10.168394
8.570001,10.390948
14.99,10.610666
18.24,10.746655
14.17,10.76764
12.43,10.670143
9.37,10.466811
5.85,10.180056
0.61,9.838043
5.0800004,9.471442
0.0,9.0386915
3.8,8.880558
0.0,8.72433
0.0,8.54898
0.0,8.393204
0.0,8.342126
0.0,8.485499
0.0,8.776578
0.19999999,9.154293
8.89,9.568351
9.54,9.979721
4.3900003,10.357364
0.0,10.172787
3.8500001,9.928974
27.650002,9.442637
25.599998,9.4155035
29.36,8.655236
19.28,8.3413515
17.189999,9.013497
19.91,9.324243
18.970001,9.433057
5.13,9.432776
16.439999,9.373088
16.810001,9.282766
0.0,9.196374
5.66,9.138619
0.0,8.834992
0.0,8.722401
0.0,8.310427
0.0,10.306292
0.0,10.314686
0.0,10.318544
0.76,10.324283
6.52,10.329332
6.21,10.330705
13.67,10.191292
0.0,9.82424
0.0,9.4756365
27.960001,9.563822
32.1,9.838092
16.09,10.110729
20.51,10.2955065
17.230001,10.361246
15.81,10.304339
15.2,10.136493
10.74,9.879014
14.84,9.559196
8.06,9.207289
0.0,8.7542715
16.17,8.60848
14.76,8.456094
1.07,8.276163
0.0,8.111049
0.0,8.03832
0.0,8.159768
0.0,8.429675
2.95,8.789087
10.1,9.1899395
9.36,9.594639
32.1,9.972688
0.0,9.1819725
0.0,8.963588
15.7,9.368763
20.49,9.421754
16.5,9.547085
22.49,9.652206
21.7,9.677313
21.09,9.598523
14.87,9.416885
12.32,9.149024
7.7799997,8.82067
5.96,8.461965
0.0,8.0106125
5.96,8.489913
5.96,8.136612
5.96,7.7957945
5.96,7.532022
0.0,7.4165945
0.0,8.290621
0.0,8.787373
0.0,9.0159645
3.72,9.102236
8.73,9.111616
17.07,9.078983
5.96,9.270174
5.96,9.061868
0.0,9.168643
4.76,9.666225
7.7000003,10.11437
6.59,10.428352
0.89,10.584309
0.52,10.587491
0.22,10.458386
1.35,10.225993
2.3300002,9.92374
2.3300002,9.586324
5.4,9.175415
2.1299999,8.702782
0.0,8.672146
0.0,8.583131
0.0,8.483474
0.0,8.468086
0.0,8.510381
0.0,8.866922
0.0,9.286532
2.05,9.722512
3.05,10.143951
0.0,10.525394
0.0,10.167273
0.0,9.971304
18.220001,10.121237
13.51,10.404694
21.06,10.664478
24.86,10.826557
13.71,10.865212
4.09,10.780399
7.19,10.586599
9.49,10.3072
5.0,9.970851
2.22,9.608443
0.0,9.171947
1.5699999,9.018571
0.0,8.864879
0.0,8.6897745
0.0,8.533014
0.0,8.4766035
0.0,8.615755
0.0,8.903344
3.04,9.277927
6.1299996,9.689303
2.52,10.098645
6.2000003,10.475119
0.0,10.189091
0.0,9.987927
2.3000002,10.128358
12.43,10.401127
22.91,10.650847
9.84,10.805233
11.59,10.839089
2.5,10.751927
6.46,10.557297
2.84,10.277638
2.49,9.940848
3.3100002,9.577327
0.0,9.131943
0.0,8.978699
0.0,8.8240385
0.0,8.646323
0.0,8.486073
0.0,8.423315
0.0,8.556799
0.0,8.839589
0.0,9.210579
0.29999998,9.619931
5.58,10.029052
6.05,10.407047
0.0,10.203911
0.0,9.994712
17.06,10.125238
15.849999,10.387887
17.11,10.628398
15.78,10.775933
12.7699995,10.805746
6.98,10.716887
0.0,10.522025
0.0,10.242688
0.0,9.906028
2.5,9.541954
0.0,9.088453
0.84,8.935732
0.0,8.780187
0.0,8.5999365
0.0,8.436306
0.0,8.367441
0.0,8.4952545
0.0,8.772965
0.0,9.139868
0.0,9.546577
5.21,9.954771
17.62,10.333612
0.0,10.214128
0.0,9.991794
12.57,10.110469
10.38,10.3629
9.2699995,10.594897
6.1899996,10.736529
2.9299998,10.763261
9.56,10.673603
11.16,10.479353
8.5199995,10.201144
17.380001,9.865402
20.2,9.501539
0.0,9.0409355
15.29,8.889292
2.84,8.733094
0.0,8.550528
0.0,8.383768
0.0,8.309099
0.0,8.4313135
0.0,8.703729
0.0,9.066103
0.0,9.469586
0.0,9.876193
5.1,10.255213
0.0,10.216057
0.0,9.9757
14.35,10.081239
19.71,10.324007
24.11,10.548732
25.7,10.6858425
15.7699995,10.710793
11.58,10.621489
11.58,10.42888
7.5800004,10.152746
15.96,9.818817
11.55,9.456007
0.0,8.989399
3.7900002,8.839427
0.0,8.682856
0.0,8.498247
0.0,8.328661
0.0,8.248536
0.0,8.365256
0.0,8.6321945
0.0,8.989641
0.79,9.38935
8.5,9.79374
10.889999,10.172278
0.0,9.701529
0.0,9.110172
9.440001,9.099776
23.89,9.350249
27.2,9.623645
32.1,9.812761
32.1,9.879792
21.33,9.820007
15.11,9.645827
11.71,9.379785
5.87,9.050508
5.21,8.689509
0.0,8.229188
0.0,8.088669
0.0,7.9312034
0.0,7.744767
0.0,7.5777235
0.0,7.5156746
0.0,7.6591845
0.0,7.9502296
0.0,8.325127
0.31,8.735385
3.28,9.144282
3.8700001,9.522294
0.0,10.586046
0.0,10.603565
9.620001,10.787925
14.99,11.021853
13.05,11.207769
16.28,11.2980995
9.54,11.276519
9.71,11.144863
10.7699995,10.916417
0.41,10.612442
0.0,10.2594
0.0,9.886273
0.0,9.448613
0.0,9.2894125
0.0,9.132072
0.0,8.955832
0.0,8.799592
0.0,8.744433
0.0,8.884818
0.0,9.173175
0.0,9.547659
0.0,9.957885
0.51,10.365065
6.15,10.738397
0.0,10.381894
0.0,10.345927
0.0,10.029976
2.02,9.972899
16.67,9.169857
12.86,8.88559
16.17,9.330559
19.570002,9.68884
20.26,9.877621
20.51,9.937586
15.03,9.9149685
13.86,9.842635
0.0,9.363016
9.69,9.041459
0.19999999,8.731277
0.0,8.771855
0.0,8.329733
0.0,10.280386
0.0,10.281174
0.0,10.271313
0.0,10.136432
6.49,10.689909
23.810001,10.700977
8.11,10.705557
0.0,10.192347
0.0,9.995115
0.0,10.16622
0.0,10.479516
0.0,10.768069
1.46,10.954764
6.8199997,11.013672
13.099999,10.945344
4.9700003,10.764864
5.6,10.496118
12.92,10.168122
16.88,9.812054
0.0,9.377927
16.33,9.228379
11.99,9.076994
6.12,8.902964
5.83,8.746539
0.0,8.687227
0.0,8.823826
0.0,9.109087
0.0,9.481504
0.81,9.891063
6.11,10.299176
4.07,10.675057
5.83,10.17823
5.83,9.992891
17.609999,10.335181
16.92,10.7019
18.130001,10.964876
26.32,11.101511
9.17,11.112131
4.46,11.005631
6.63,10.797477
11.7,10.5092535
12.33,10.167357
8.8,9.800825
5.83,9.351219
1.86,9.25789
0.0,9.207656
0.0,9.04678
0.0,8.865622
5.83,8.7690735
5.83,9.102341
1.75,9.552207
3.25,9.852329
5.78,10.006436
6.98,10.06089
15.0,10.05284
0.0,9.24836
0.0,8.94808
28.66,9.082051
18.01,9.600292
7.14,10.066452
9.389999,10.398775
12.799999,10.575486
11.96,10.601253
23.13,10.494514
21.35,10.282023
5.82,9.99534
6.35,9.668058
0.0,9.238132
6.21,8.761796
1.66,8.7354555
0.0,8.643178
0.0,8.5359
0.0,8.500673
0.0,8.511801
0.099999994,8.856457
6.0699997,9.267951
0.45,9.700036
6.45,10.122585
16.8,10.510479
0.0,10.156985
0.0,9.979174
21.21,10.149753
12.34,10.446342
18.05,10.711554
31.369999,10.877625
13.81,10.922733
10.820001,10.847248
6.35,10.664101
13.240001,10.394584
17.96,10.065512
20.470001,9.706541
0.0,9.246249
12.070001,9.09827
13.26,8.943741
2.53,8.761308
0.0,8.59394
0.0,8.515508
0.0,8.635045
0.0,8.905343
0.0,9.265829
0.0,9.6677885
4.44,10.073383
17.24,10.452098
0.0,10.168649
0.0,9.983959
23.47,10.144476
30.75,10.4294615
32.1,10.68343
30.97,10.840776
27.44,10.880359
15.070001,10.802185
7.54,10.618296
14.04,10.349031
5.54,10.020399
9.02,9.661465
0.0,9.194143
2.83,9.047623
6.0099998,8.89241
6.0099998,8.707574
6.0099998,8.537103
0.0,8.452858
0.0,8.5668745
0.0,8.8317795
0.0,9.18744
0.21,9.58572
5.37,9.989251
15.63,10.367593
6.0099998,9.665542
6.0099998,9.149
23.49,9.199395
27.0,9.4909525
32.1,9.789065
31.96,9.992942
29.630001,10.069423
32.1,10.016295
27.039999,9.847128
24.75,9.584945
15.490001,9.258551
15.1,8.899496
6.0099998,8.43569
6.0099998,8.298497
6.0099998,8.14177
6.0099998,7.9542556
2.82,7.7855225
6.0099998,7.7176137
6.0099998,7.8576584
6.0099998,8.146376
6.0099998,8.519371
9.91,8.92819
13.099999,9.3363085
18.63,9.714293
0.0,10.56725
0.0,10.65974
10.98,10.903365
11.24,11.17502
10.57,11.38267
11.58,11.485371
0.0,11.471288
0.44,11.344804
3.32,11.1203985
2.28,10.819817
2.69,10.469643
2.29,10.098818
0.0,9.6620655
1.93,9.503583
0.0,9.346176
0.0,9.169628
0.0,9.0130005
0.0,8.955221
0.0,9.092697
0.0,9.377834
0.0,9.748983
2.37,10.156139
8.900001,10.560828
4.52,10.932404
0.0,10.648508
0.0,10.507523
11.96,10.659223
11.5,10.922324
15.1,11.155721
15.29,11.293861
2.3600001,11.314451
1.26,11.217941
0.21,11.017795
5.84,10.735904
7.2200003,10.399425
0.0,10.037984
0.0,9.599656
0.0,9.447646
0.0,9.294035
0.0,9.118234
0.0,8.960463
0.0,8.89786
0.0,9.031301
0.0,9.313297
0.0,9.682408
5.96,10.088953
3.83,10.494639
2.85,10.868831
0.0,10.653933
0.0,10.493328
10.940001,10.632051
13.7,10.888007
6.5099998,11.117293
8.33,11.253657
15.22,11.274403
7.7400002,11.179337
6.18,10.981122
11.929999,10.700915
11.74,10.365321
9.43,10.003642
0.0,9.556587
7.71,9.405521
10.78,9.251228
5.1400003,9.072742
0.0,8.9112835
0.0,8.842053
0.0,8.969942
0.0,9.247412
0.0,9.6132
0.34,10.017965
14.42,10.423622
12.070001,10.799538
0.0,10.644294
0.0,10.459856
14.63,10.585562
9.71,10.83597
8.82,11.063113
10.86,11.19956
4.13,11.222101
6.8900003,11.129902
14.34,10.934869
16.1,10.657472
16.36,10.323793
12.2699995,9.962819
0.0,9.508089
8.41,9.358682
5.87,9.204043
5.87,9.023143
5.87,8.858277
0.0,8.782735
0.0,8.905167
0.0,9.177912
4.52,9.539956
3.6100001,9.942375
2.23,10.347372
6.2799997,10.724376
