Label,Total_Energy_kWh,Holiday,Weekday,Year,Month,Day,sin_Hour,cos_Hour
2018-01-01 00:00:00,0.0,True,0,2018,1,1,0.0,1.0
2018-01-01 01:00:00,0.0,True,0,2018,1,1,0.25881904510252074,0.9659258262890683
2018-01-01 02:00:00,0.0,True,0,2018,1,1,0.49999999999999994,0.8660254037844387
2018-01-01 03:00:00,0.0,True,0,2018,1,1,0.7071067811865476,0.7071067811865476
2018-01-01 04:00:00,0.0,True,0,2018,1,1,0.8660254037844386,0.5000000000000001
2018-01-01 05:00:00,0.0,True,0,2018,1,1,0.9659258262890683,0.25881904510252074
2018-01-01 06:00:00,0.0,True,0,2018,1,1,1.0,6.123233995736766e-17
2018-01-01 07:00:00,0.0,True,0,2018,1,1,0.9659258262890683,-0.25881904510252063
2018-01-01 08:00:00,0.0,True,0,2018,1,1,0.8660254037844387,-0.4999999999999998
2018-01-01 09:00:00,0.0,True,0,2018,1,1,0.7071067811865476,-0.7071067811865475
2018-01-01 10:00:00,0.0,True,0,2018,1,1,0.49999999999999994,-0.8660254037844387
2018-01-01 11:00:00,0.0,True,0,2018,1,1,0.258819045102521,-0.9659258262890682
2018-01-01 12:00:00,0.0,True,0,2018,1,1,1.2246467991473532e-16,-1.0
2018-01-01 13:00:00,0.0,True,0,2018,1,1,-0.2588190451025208,-0.9659258262890683
2018-01-01 14:00:00,0.0,True,0,2018,1,1,-0.4999999999999997,-0.8660254037844388
2018-01-01 15:00:00,0.0,True,0,2018,1,1,-0.7071067811865471,-0.7071067811865479
2018-01-01 16:00:00,0.0,True,0,2018,1,1,-0.8660254037844385,-0.5000000000000004
2018-01-01 17:00:00,0.00024993329254680957,True,0,2018,1,1,-0.9659258262890683,-0.25881904510252063
2018-01-01 18:00:00,0.0013632725048007793,True,0,2018,1,1,-1.0,-1.8369701987210297e-16
2018-01-01 19:00:00,0.0011815028374940087,True,0,2018,1,1,-0.9659258262890684,0.2588190451025203
2018-01-01 20:00:00,0.0,True,0,2018,1,1,-0.8660254037844386,0.5000000000000001
2018-01-01 21:00:00,0.0,True,0,2018,1,1,-0.7071067811865477,0.7071067811865474
2018-01-01 22:00:00,0.0,True,0,2018,1,1,-0.5000000000000004,0.8660254037844384
2018-01-01 23:00:00,0.0,True,0,2018,1,1,-0.25881904510252157,0.9659258262890681
2018-01-02 00:00:00,0.0,False,1,2018,1,2,0.0,1.0
2018-01-02 01:00:00,0.0,False,1,2018,1,2,0.25881904510252074,0.9659258262890683
2018-01-02 02:00:00,0.0,False,1,2018,1,2,0.49999999999999994,0.8660254037844387
2018-01-02 03:00:00,0.0,False,1,2018,1,2,0.7071067811865476,0.7071067811865476
2018-01-02 04:00:00,0.0,False,1,2018,1,2,0.8660254037844386,0.5000000000000001
2018-01-02 05:00:00,0.0,False,1,2018,1,2,0.9659258262890683,0.25881904510252074
2018-01-02 06:00:00,0.0,False,1,2018,1,2,1.0,6.123233995736766e-17
2018-01-02 07:00:00,0.0,False,1,2018,1,2,0.9659258262890683,-0.25881904510252063
2018-01-02 08:00:00,0.0003466870730228304,False,1,2018,1,2,0.8660254037844387,-0.4999999999999998
2018-01-02 09:00:00,0.0007193756765223731,False,1,2018,1,2,0.7071067811865476,-0.7071067811865475
2018-01-02 10:00:00,0.0,False,1,2018,1,2,0.49999999999999994,-0.8660254037844387
2018-01-02 11:00:00,0.0,False,1,2018,1,2,0.258819045102521,-0.9659258262890682
2018-01-02 12:00:00,0.0,False,1,2018,1,2,1.2246467991473532e-16,-1.0
2018-01-02 13:00:00,0.0,False,1,2018,1,2,-0.2588190451025208,-0.9659258262890683
2018-01-02 14:00:00,0.0,False,1,2018,1,2,-0.4999999999999997,-0.8660254037844388
2018-01-02 15:00:00,0.0,False,1,2018,1,2,-0.7071067811865471,-0.7071067811865479
2018-01-02 16:00:00,0.0,False,1,2018,1,2,-0.8660254037844385,-0.5000000000000004
2018-01-02 17:00:00,0.0,False,1,2018,1,2,-0.9659258262890683,-0.25881904510252063
2018-01-02 18:00:00,0.0,False,1,2018,1,2,-1.0,-1.8369701987210297e-16
2018-01-02 19:00:00,0.0,False,1,2018,1,2,-0.9659258262890684,0.2588190451025203
2018-01-02 20:00:00,0.0,False,1,2018,1,2,-0.8660254037844386,0.5000000000000001
2018-01-02 21:00:00,0.0014347428616054468,False,1,2018,1,2,-0.7071067811865477,0.7071067811865474
2018-01-02 22:00:00,0.0017568279938025878,False,1,2018,1,2,-0.5000000000000004,0.8660254037844384
2018-01-02 23:00:00,0.0017568279938025878,False,1,2018,1,2,-0.25881904510252157,0.9659258262890681
